nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
1273,1,0.039914,0.181368,0.105093,-460032.964425,-534256.954241,-4895.357631,-13032.045061,6921.516671,-41264.929129,829815.625000
1274,1,0.064224,0.157189,0.105093,30311.841727,-390684.530169,3393.365635,211456.921177,34799.131836,-9866.635951,710492.625000
1275,1,0.085283,0.149291,0.105093,-40603.254132,-439579.786058,9342.804502,313018.983173,41900.954627,-31925.921208,665840.875000
1276,1,0.136924,0.103478,0.105093,-107015.914062,-349187.702665,-19648.145996,303840.614890,10648.860983,-21788.446533,979322.625000
1277,1,0.156077,0.064888,0.105093,-120882.314062,-394538.825000,-12687.863086,203281.742969,-35129.347949,-4814.299753,534194.937500
1278,1,0.180224,0.043067,0.105093,-47665.766846,-201237.337646,7630.235382,186039.806641,-17721.257690,-3767.258728,462115.593750
1279,1,0.182655,-0.030814,0.105093,-21634.106445,-282102.074219,-9590.801620,-171556.679688,-13057.781357,1386.093597,428613.531250
1280,1,0.156700,-0.064586,0.105093,-114198.276953,-402637.915625,-5382.970789,-186017.118750,-12017.238965,13710.027051,524502.500000
1281,1,0.157480,-0.097939,0.105093,-12776.559280,-203960.182129,6713.037354,-77897.126953,-18654.672333,17483.017204,234242.078125
1282,1,0.091417,-0.158584,0.105093,-2473.634315,-488582.966346,-27879.359013,-351421.813702,28858.255136,-18719.850567,819849.437500
1283,1,0.059706,-0.175398,0.105093,-169077.106445,-388867.613839,-102624.069057,1626.970529,16150.033168,11065.225935,302786.406250
1284,1,0.019867,-0.184061,0.105093,-65205.284668,-423599.173177,-66522.395101,170875.440755,-24592.348267,55810.793945,747192.750000
1285,1,-0.014132,-0.185459,0.105093,-26975.110596,-519088.253906,-9853.383362,-125478.471436,19339.829544,57647.640015,804925.812500
1286,1,-0.026385,-0.169222,0.105093,-185.686790,-263618.873280,-1359.448153,-227022.493608,27550.646973,-12704.153098,1079992.625000
1287,1,-0.049315,-0.176401,0.105093,-156053.253606,-145448.160081,-37589.750300,-104189.556791,-1928.354149,89.465557,394177.625000
1288,1,-0.064038,-0.158584,0.105093,170949.692984,-162543.847919,25969.959650,-47116.812951,-36829.099534,-30480.363920,298914.500000
1289,1,-0.083529,-0.147262,0.105093,175931.890625,-483551.088013,-12030.322347,191023.351400,-58892.280029,-17741.460449,705800.875000
1290,1,-0.137135,-0.097676,0.105093,-101736.680525,-551385.964286,-19595.621373,343857.555804,-32351.164342,55398.685268,671289.687500
1291,1,-0.159009,-0.066398,0.105093,-146017.535156,-533626.936458,-22775.604484,247093.238542,22452.517961,9677.152181,655638.250000
1292,1,-0.163733,-0.044310,0.105093,-118407.232747,-543745.992188,-28048.913930,249283.933594,23990.769470,-29208.841268,935341.187500
1293,1,-0.181168,0.037203,0.105093,-51243.430762,-265000.650781,-1013.070679,-197069.107813,21299.335278,4803.376465,303842.562500
1294,1,-0.159204,0.066401,0.105093,-153502.978776,-513320.913542,-22876.517383,-250579.442188,21779.801579,-14564.941402,619766.062500
1295,1,-0.153384,0.103216,0.105093,-35947.336523,-252186.585742,-5747.362744,-149535.727588,26905.378845,-43320.156689,357965.968750
1296,1,-0.127499,0.134554,0.105093,-141152.807031,-185235.139844,18853.113770,-129392.182031,31202.965594,-31694.623047,326175.281250
1297,1,0.184757,0.010085,0.105093,93137.093262,-370874.884375,-23358.906714,119285.554541,13851.868311,-1109.306067,597231.937500
1298,1,0.147635,0.083303,0.105093,-102468.919824,-405376.557812,-27643.942090,185719.687500,-25796.630493,-31234.384912,538175.437500
1299,1,0.121439,0.138740,0.105093,-121186.668620,-226749.410319,11255.901489,110457.592285,-18922.751668,-19689.203941,344669.625000
1300,1,-0.146947,0.085090,0.105093,-140881.277483,-518922.678571,-24600.811646,-280588.852679,15492.760829,-44738.746652,950271.687500
1301,1,-0.167839,0.024164,0.105093,79767.619922,-384273.693750,8143.808374,-232156.547656,2728.720605,21356.654492,573746.000000
1302,1,-0.188217,0.000462,0.105093,77254.054310,-440975.673295,-18618.529386,3546.420332,-5337.165372,7350.442694,484704.093750
1303,1,-0.147135,-0.084350,0.105093,-138708.162476,-487993.065430,-26581.728546,257208.939697,1374.805283,29834.283020,655638.250000
1304,1,-0.137708,-0.116666,0.105093,-75962.655550,-182010.947754,20403.408805,217743.253125,13573.010254,13624.363241,294581.468750
1305,1,-0.100371,-0.136374,0.105093,55635.999023,-643876.187500,-22840.940332,196368.760156,-14386.789771,1147.721484,787078.125000
1306,1,-0.083421,-0.165494,0.105093,-244792.456348,-899290.550000,-205752.900586,375461.566602,-35180.341309,10428.423828,1033534.812500
1307,1,0.045866,-0.162981,0.105093,113109.302734,-16266.095505,51281.194443,149087.944633,-15618.464020,-27247.210327,260229.218750
1308,1,0.067859,-0.156975,0.105093,243325.799479,-221544.150521,17391.404036,-43379.867188,41247.874479,-27564.891593,788673.000000
1309,1,0.101463,-0.137474,0.105093,-2452.711238,-546571.300481,-27168.404785,-210006.478365,3162.049316,20136.412377,437245.875000
1310,1,0.137280,-0.124636,0.105093,-90784.334375,-170543.078125,-10468.931580,-153530.546484,-14957.411084,1128.700525,301235.656250
1311,1,0.174771,-0.062261,0.105093,-89876.730078,-178827.897656,1075.893555,-117089.975537,-15616.656689,7595.329492,193654.140625
1312,1,-0.085091,0.146800,0.105093,32774.826009,-563599.904948,24663.576172,-361259.044271,-49543.726695,-21701.362447,1103747.000000
1313,1,0.137242,-0.103353,0.105093,-63432.641779,-347493.984908,-7387.876065,-266619.644886,-2082.990612,24286.229892,539656.687500
1314,1,0.166050,-0.044198,0.105093,-94640.627704,-330964.823317,-19949.320989,-203094.834736,-26846.322782,-5872.305138,485312.093750
1315,1,-0.135116,0.101655,0.105093,-70663.642578,-344233.229687,587.928711,-334342.759375,12624.543262,-33051.041211,1160627.125000
1316,1,-0.163983,0.044426,0.105093,-120493.373291,-472790.505859,-26761.525635,-238810.791504,23771.370926,19504.351440,943713.437500
1317,1,0.169825,0.024480,0.105093,81610.115292,-373439.204963,-14458.854923,221871.498621,5851.162856,31271.702522,682690.125000
1318,1,0.166126,0.080361,0.105093,-82794.227734,-175268.327344,7410.541943,98456.573047,-31363.060498,-19014.171973,246227.187500
1319,1,-0.167699,-0.023607,0.105093,93746.213542,-412527.445312,-31339.943929,221311.341797,2316.766032,-38689.455404,640062.875000
1320,1,0.184144,-0.010519,0.105093,87192.055084,-380984.515625,-14825.004686,-78065.066940,10023.314911,-8045.661179,597231.937500
1321,1,0.166457,-0.080313,0.105093,-72112.049121,-198227.653125,4326.664258,-90981.923047,-7287.624023,10244.271375,524502.500000
1322,1,0.122314,-0.139274,0.105093,-87522.808221,-266390.999349,1969.057129,-115822.265299,-30307.258687,5184.383647,301235.656250
1323,1,0.040010,-0.180222,0.105093,-173358.149414,-182752.498291,-28437.050446,153902.555664,-9661.297180,8835.954102,533401.000000
1324,1,0.003350,-0.188488,0.105093,-99169.644354,-635607.803977,-111769.705522,37411.373047,-11768.175648,83434.624645,490142.906250
1325,1,-0.100239,-0.154998,0.105093,-18024.610742,-548955.615625,-8993.387160,351932.810937,-6412.384888,-42544.783594,1033534.812500
1326,1,-0.130284,-0.134440,0.105093,-154126.668750,-252763.734375,-15136.866162,152831.702344,9065.818762,-10032.724121,408235.125000
1327,1,-0.153042,-0.101973,0.105093,-66174.963379,-293097.431641,3055.942200,140116.122375,11014.092651,22132.780090,651878.500000
1328,1,-0.181034,-0.036726,0.105093,-31832.742969,-281479.445312,-3374.854590,200504.317188,9816.999170,874.206122,634995.250000
1329,1,-0.184659,-0.016551,0.105093,73379.118896,-370471.519531,-12970.111938,153391.432617,-14132.946594,-1152.030361,449341.062500
1330,1,-0.184705,0.017067,0.105093,72230.859766,-407710.850000,-13492.047656,-152208.911719,-11313.349194,7245.262885,573746.000000
1331,1,-0.140834,0.119260,0.105093,-87945.600391,-217595.000781,-4129.105566,-197993.181250,-584.638892,-18969.391138,357965.968750
1332,1,-0.083773,0.164863,0.105093,-271351.844922,-738134.675000,-23467.350378,-380702.768750,-10771.333276,10165.155499,872340.812500
1333,1,-0.013883,0.184056,0.105093,-365007.130664,-843714.725000,28917.772180,170404.598828,-3111.266284,-81470.529297,836094.687500
1334,1,0.059141,0.175271,0.105093,-478291.678125,-639700.809375,-26533.908594,197011.626367,11940.552197,-8751.777148,1037007.500000
1335,1,0.106257,0.152069,0.105093,-87414.782471,-358537.674805,1139.068024,205470.452637,-13385.194893,-15608.488298,469510.343750
1336,1,0.136915,0.124888,0.105093,-125698.124414,-135425.222949,-2627.026318,162884.240918,-8118.704517,-4630.314136,290986.875000
1337,1,0.173804,0.061949,0.105093,-89411.756250,-165325.353906,8011.894382,124939.284277,-27981.809277,-13249.822168,534194.937500
1338,1,0.044697,0.163731,0.105093,-29646.022949,-243867.621826,29073.269440,5577.222656,5237.208801,-16516.487549,379605.562500
1339,1,0.076845,-0.171436,0.105093,-450128.102983,-812575.230114,-203774.046847,-468390.625000,31852.334184,27868.554688,819849.437500
1340,1,0.077971,0.168583,0.105093,-299055.003516,-585911.825000,-18582.124170,395082.370312,20209.456396,1740.475293,1037007.500000
1341,1,0.169219,0.000340,0.105093,304790.970319,-310055.378348,19453.843785,12992.899527,36431.484305,-6128.506871,580728.062500
1342,1,-0.171728,0.000219,0.105093,320338.497702,-365897.785846,19580.376953,-6398.487017,-25035.822007,-1382.355672,611806.625000
1343,1,-0.001411,0.169310,0.105093,-140939.274972,-1006796.933036,-31721.123465,27222.409877,9850.505406,-78677.877319,1179180.250000
1344,1,0.119463,-0.120536,0.105093,-170242.595982,-234719.163783,11994.130162,-219600.792969,-2337.133196,18805.056850,301235.656250
1345,1,0.119351,0.120038,0.105093,-272115.732701,-218416.111189,5199.070661,236588.461775,5620.695121,-26674.036586,765345.812500
1346,1,0.182566,-0.047283,0.105093,-63909.159801,-151414.400213,1203.856978,-132259.161222,-10949.868040,7232.335347,210490.796875
1347,1,-0.065797,0.173661,0.105093,-507516.542969,-717695.948242,-38767.469330,-210371.630859,-36671.038330,18868.594238,532581.812500
1348,1,0.109945,-0.152310,0.105093,-41871.546582,-420924.588542,-5394.699030,-213537.629167,-9145.196163,-6854.537297,437245.875000
1349,1,-0.164468,0.086664,0.105093,-52656.040039,-242069.925293,7937.932312,-110879.825439,21943.201904,-28477.600769,320633.406250
1350,1,-0.164376,-0.086363,0.105093,-57234.824724,-190219.538923,5762.668422,78169.905204,22331.568176,9694.950893,91839.593750
1351,1,0.147842,-0.083153,0.105093,-133232.399312,-436970.921007,-32603.813449,-207099.584093,-10117.710659,20663.391476,616734.812500
1352,1,-0.031920,-0.185351,0.105093,-110191.433464,-306689.660938,-51334.119543,-146945.300000,20603.031118,28946.044824,497365.750000
1353,1,-0.177118,0.056597,0.105093,-118475.185791,-205444.677490,1133.903839,-136364.642578,28796.557861,-785.393005,303842.562500
1354,1,-0.176987,-0.056528,0.105093,-90683.278285,-230760.912249,15227.987978,152077.452288,6844.466649,11474.377629,193041.828125
1355,1,-0.068712,-0.174896,0.105093,-156330.369366,-440126.027719,-121702.400766,21527.611929,-5770.427354,21011.939002,177716.703125
1356,1,0.150454,-0.113704,0.105093,-4200.414462,-150964.382369,13471.043579,-91402.528409,-7314.255902,5168.466519,270088.218750
1357,1,-0.051048,0.181650,0.105093,-712580.375000,-646969.172476,-11915.669302,-135560.279297,-25691.792828,-61669.887083,823310.812500
1358,1,0.023811,0.187053,0.105093,-463260.167614,-659388.960227,15363.724254,-101751.669212,5749.300545,-57681.416548,831781.875000
1359,1,0.157282,0.098399,0.105093,-34518.600220,-224957.326660,12670.994141,79929.675476,-19729.886078,-18896.822937,538175.437500
1360,1,-0.116408,-0.144082,0.105093,-52571.254687,-405767.640625,10687.409961,161078.086719,19361.524042,10477.141699,477377.750000
1361,1,0.186419,0.027503,0.105093,-1368.588341,-270547.598558,-5166.932974,150014.025240,3499.265043,-4309.994850,417344.468750
1362,1,0.150278,0.113872,0.105093,-26457.254061,-128332.052584,14167.403658,73008.266264,-6193.717680,-2970.745436,278497.031250
1363,1,-0.174203,0.073145,0.105093,-51429.115412,-121922.563210,29984.208540,-78128.620561,12071.904652,-14577.360662,144336.921875
1364,1,-0.174120,-0.073071,0.105093,-50482.182454,-88189.204427,19057.354441,69665.977322,18258.499932,9592.273851,215241.406250
1365,1,-0.023487,0.167898,0.105093,-224252.893032,-599534.611607,14488.024693,341646.438616,64235.736328,-38694.154925,811260.437500
1366,1,0.082693,-0.144442,0.105093,251002.629464,-338214.703125,26300.380859,-212016.449219,44331.927107,-10234.350734,517809.875000
1367,1,0.163043,0.046121,0.105093,-78409.795247,-365656.505208,-24631.918783,213324.479167,-31418.956421,12641.731425,534194.937500
1368,1,0.094080,0.163578,0.105093,-177900.917690,-416802.084821,-776.266183,357136.258929,7825.152344,-10889.912685,709367.875000
1369,1,-0.044416,-0.160507,0.105093,163159.048473,38705.987305,82857.660344,-149486.134943,41397.643510,-28574.005105,298914.500000
1370,1,0.168044,-0.021699,0.105093,81510.647108,-377705.247396,-6756.252085,-201613.294271,9172.777312,-34147.587199,746774.125000
1371,1,0.102837,0.134745,0.105093,-203826.091797,-509908.092969,-44766.723752,231206.217969,5770.505859,-46129.823047,687645.312500
1372,1,-0.117208,-0.125007,0.105093,-162049.010986,-308778.062109,-32418.490381,142576.469238,6187.294434,17033.774463,403076.593750
1373,1,-0.121216,0.118227,0.105093,-197863.438802,-205996.790690,6279.819946,-247490.436523,-2712.100667,-43185.411845,441198.468750
1374,1,0.001131,-0.171913,0.105093,12027.203646,-838563.902083,-13578.726172,-15807.766715,-1603.120835,45918.388346,1079992.625000
1375,1,0.025313,-0.167562,0.105093,9282.802734,-384902.678650,2989.732700,288900.488281,-57563.668132,7962.850423,747192.750000
1376,1,-0.116994,0.147869,0.105093,-92937.850962,-321749.733774,7906.892249,-140954.872596,11190.974032,-16377.133160,801841.187500
1377,1,0.103966,0.085520,0.021019,249351.081124,49643.634905,164623.895508,242927.497698,-10291.452759,-46598.143415,460077.687500
1378,1,0.103966,0.085520,0.042037,253072.857492,54318.262277,158349.820033,234291.315290,-7069.277348,-14714.462588,1108859.875000
1379,1,0.103966,0.085520,0.063056,259188.841239,54207.337612,143886.469029,232513.446708,-672.586591,3571.853838,296195.593750
1380,1,0.103966,0.085520,0.084075,256741.807757,35864.181083,111851.967913,229496.543806,3885.986082,19179.451172,570288.875000
1381,1,0.089470,0.071025,0.021019,218885.162667,-52365.881696,64416.355974,91075.024414,-24025.388811,-20580.324393,606622.250000
1382,1,0.089470,0.071025,0.042037,219478.343750,-33625.765346,78605.094517,100211.005720,-9508.469796,-8734.601388,281974.875000
1383,1,0.089470,0.071025,0.063056,224494.180246,-34986.421875,73591.334164,100283.418597,-8590.163888,440.806514,570019.750000
1384,1,0.089470,0.071025,0.084075,225178.378348,-46227.425502,57284.848882,89819.526498,-5632.998820,8857.197754,570288.875000
1385,1,0.074975,0.056529,0.021019,105772.991978,-164140.778460,-4060.073295,-30474.036412,-17378.846261,-6572.277584,390784.000000
1386,1,0.074975,0.056529,0.042037,106271.723005,-137743.555525,3535.338431,-13531.760742,-5333.202917,2018.103049,281974.875000
1387,1,0.074975,0.056529,0.063056,104728.914760,-135085.380580,6502.637556,-15025.588030,-3341.040671,5448.785734,270578.812500
1388,1,0.074975,0.056529,0.084075,102922.528538,-160395.471261,4765.613456,-22120.192104,4165.888506,13657.551644,207810.109375
1389,1,0.060480,0.042034,0.021019,4337.351911,-265601.483259,-51237.403181,-148523.503209,-14367.459819,4478.239022,273653.468750
1390,1,0.060480,0.042034,0.042037,9548.430385,-225533.785156,-35383.766392,-129079.044817,3924.417059,13210.376753,589336.875000
1391,1,0.060480,0.042034,0.063056,3202.489022,-223794.628348,-34288.172573,-128600.973668,7176.593353,17298.275356,589336.875000
1392,1,0.060480,0.042034,0.084075,-5593.086278,-310621.513393,-36401.174107,-142386.263672,11513.644566,31688.905413,778979.562500
1393,1,0.045984,0.027538,0.021019,-79487.143880,-372522.425781,-70610.242513,-230335.149740,-3619.386634,7946.154037,507756.062500
1394,1,0.045984,0.027538,0.042037,-103256.530308,-372495.693638,-71127.073138,-218701.742188,850.115953,27283.365605,589336.875000
1395,1,0.045984,0.027538,0.063056,-103177.448800,-388257.320592,-78087.122925,-203232.204450,1314.407801,36407.175694,778979.562500
1396,1,0.045984,0.027538,0.084075,-3861.122830,-387143.115451,-35490.806464,-56753.390815,-11541.721096,-21433.477539,767983.312500
1397,1,0.051988,0.013043,0.021019,654629.745536,-54703.970529,110387.025251,23547.519741,55230.607213,-6953.447981,546404.125000
1398,1,0.051988,0.013043,0.042037,649568.165179,-30581.575893,129665.558733,23343.535435,16405.531355,-3763.901812,561954.062500
1399,1,0.051988,0.013043,0.063056,638945.236607,-35485.857352,106860.157366,28508.728426,-23818.892439,-3448.995802,737872.000000
1400,1,0.051988,0.013043,0.084075,635838.196429,-60766.238421,90434.152832,35717.676889,-50710.413888,4355.127651,633846.437500
1401,1,0.072488,0.013043,0.021019,674896.875000,-1720.362494,33897.138672,11392.883545,16437.101520,-5844.765186,684205.562500
1402,1,0.072488,0.013043,0.042037,696009.968750,7940.963662,48450.836635,8953.344256,11729.281464,-6956.191328,682813.000000
1403,1,0.072488,0.013043,0.063056,690137.857143,9274.312093,48295.995361,7021.277342,-4314.440988,1382.530666,665604.812500
