nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
213,1,-0.200014,-0.105845,0.000000,-4583.035116,-6081.407227,31471.634277,-9448.443685,-13046.075439,-4107.507202,95243.429688
214,1,-0.189877,-0.123109,0.000000,19557.763835,-23192.404622,22663.609538,-14658.766276,-8141.267944,-2320.801799,146365.703125
215,1,-0.178254,-0.139408,0.000000,-19935.036682,-68056.355347,12800.129059,53703.420898,-2912.380676,7716.517731,230065.406250
216,1,-0.165235,-0.154617,0.000000,-41054.328206,-59966.880310,4551.664062,58943.960124,-16858.202962,3993.230570,219445.140625
217,1,-0.150923,-0.168615,0.000000,-7965.829793,-75400.502441,28815.855652,24982.205485,-21198.206543,8148.286764,64868.957031
218,1,-0.135431,-0.181294,0.000000,-7.279012,-133825.009115,22307.263468,68738.440348,-31391.250977,14646.048340,277423.875000
219,1,-0.118878,-0.192554,0.000000,-103910.807861,-207067.843750,646.190491,209143.068359,-43182.415039,25652.919189,341594.968750
220,1,-0.101395,-0.202307,0.000000,-302327.075521,-163993.487264,-35384.284993,358570.776042,-41877.327474,68188.427409,511279.625000
221,1,-0.083118,-0.210476,0.000000,-570079.843750,-385240.122681,-74459.698893,383692.022135,-45724.322917,163004.420573,815107.250000
222,1,-0.064191,-0.216999,0.000000,-363905.937500,-347161.733398,-110990.116211,61863.533691,-26034.885864,-14037.671875,324604.687500
223,1,-0.044761,-0.221823,0.000000,-156044.800781,-203630.597656,-107902.617188,-104113.345703,-16373.634766,-58298.221680,278779.281250
224,1,-0.024981,-0.224911,0.000000,-188998.671875,-405542.921875,-178362.476562,-123546.189453,-18778.080811,-86194.732422,278779.281250
225,1,-0.005006,-0.226239,0.000000,-152572.883464,-550723.463542,-172733.609701,-32206.911133,-7669.754985,-89979.462240,447468.750000
226,1,0.015008,-0.225796,0.000000,-183903.488281,-518949.546875,-170634.550781,65403.171875,5944.267293,-79781.126953,505275.375000
227,1,0.034906,-0.223586,0.000000,-169909.667969,-335181.917969,-151527.474609,99998.326172,21878.655273,-84407.060547,328953.562500
228,1,0.054530,-0.219626,0.000000,-155159.570312,-205381.035156,-108162.179688,67145.883789,13982.539795,-52994.014648,169263.578125
229,1,0.073727,-0.213947,0.000000,-368893.148438,-428822.070312,-239314.562500,-131817.662109,-546.643799,-62721.421875,453819.468750
230,1,0.092347,-0.206594,0.000000,-466332.973958,-296499.029948,-116464.022461,-338830.033854,15416.193522,10814.555664,525588.562500
231,1,0.110244,-0.197624,0.000000,-242747.921875,-212029.068359,-30347.017578,-301933.939453,18551.359497,9584.028564,430668.468750
232,1,0.127279,-0.187107,0.000000,-120573.655599,-200066.283854,-3451.792480,-191573.467448,34042.252279,14101.668620,361271.562500
233,1,0.143317,-0.175126,0.000000,-29146.909668,-109076.774740,28916.639648,-65334.106120,26954.650228,13059.052979,246586.593750
234,1,0.158234,-0.161774,0.000000,-52699.569906,-63012.337402,15245.019450,-52692.298950,30533.635417,10568.277581,277972.468750
235,1,0.171913,-0.147156,0.000000,-16896.333557,-38592.518066,22018.681152,-43213.304443,23700.899902,9627.948730,77862.476562
236,1,0.184246,-0.131387,0.000000,10817.769531,-56307.284424,22712.118652,-19406.257568,16847.682861,848.516052,77862.476562
237,1,0.195137,-0.114589,0.000000,-4364.309733,-46129.104655,30492.765381,-1359.607178,7163.045161,-5858.405396,157906.921875
238,1,0.204500,-0.096895,0.000000,-27453.304077,-21837.807373,23801.935791,-18963.072815,6670.261070,-13098.348022,174347.437500
239,1,0.212264,-0.078442,0.000000,-23306.506673,27054.100098,29900.224609,-29096.436320,3761.648822,-18386.992350,209410.859375
240,1,0.218366,-0.059375,0.000000,-31645.783936,-64756.770508,19265.325928,-78822.383301,-977.140354,-23703.262695,281536.250000
241,1,0.222759,-0.039843,0.000000,-22914.925781,-189179.279297,2154.639648,-105334.029297,-7032.323669,-26232.074951,183197.796875
242,1,0.225408,-0.020000,0.000000,10977.611572,-331159.390625,-10513.655518,-96408.835938,-9621.210083,-19253.097656,474498.218750
243,1,-0.037478,-0.015524,0.019220,159677.748798,-435172.095553,-18148.016545,-79746.256949,-19152.291635,14043.096849,645390.437500
244,1,-0.037478,-0.015524,0.038439,173027.755208,-426208.505208,-17557.245870,-66739.243052,-23298.008581,3978.765350,665612.125000
245,1,-0.037478,-0.015524,0.057659,125825.431445,-375824.458203,-23862.564746,-92168.622949,653.355544,-3650.046024,369054.187500
246,1,-0.037478,-0.015524,0.076878,109329.614696,-385392.066051,-25844.900901,-70361.402566,8913.462176,-2031.792081,638682.812500
247,1,-0.037478,-0.015524,0.096098,114774.709717,-370880.481445,-27620.286224,-97412.150146,21399.039612,1730.592915,644261.437500
248,1,-0.037478,-0.015524,0.115317,162633.101017,-432228.400000,-19711.783028,-46787.467122,24232.229581,-9836.984631,584857.625000
249,1,-0.057813,-0.015524,0.134537,467596.156250,-28861.576172,67858.050049,11798.810059,65939.539551,-9515.214355,337131.375000
250,1,-0.078149,-0.015524,0.134537,419633.507812,8483.817139,14056.235229,-14223.780121,10595.781006,-8254.683899,377922.437500
251,1,-0.098484,-0.015524,0.134537,395604.304688,-4602.623291,-2787.051880,-4327.019012,-4262.019226,-3989.631744,382267.250000
252,1,-0.118820,-0.015524,0.134537,391648.171875,-3966.922852,-4676.888672,-4337.263000,-6013.177734,-2921.154785,385580.000000
253,1,-0.139155,-0.015524,0.134537,386342.882812,-4289.924561,-3072.627197,-5351.209534,-7690.160034,-3076.325073,383775.625000
254,1,-0.159491,-0.015524,0.134537,412596.398438,1206.935753,21590.315645,-722.485592,-19057.385025,-2374.888176,375323.000000
255,1,-0.179827,-0.015524,0.115317,212383.491089,-159988.924444,11981.287476,82928.741923,-15021.036062,-22817.587317,281406.562500
256,1,-0.179827,-0.015524,0.096098,219090.395074,-151709.192010,29747.981635,91509.130737,-10362.005046,-15370.037857,404122.593750
257,1,-0.179827,-0.015524,0.076878,230081.167259,-150638.501244,33378.312378,78931.491169,-5508.480988,-13249.483749,406249.406250
258,1,-0.179827,-0.015524,0.057659,249932.194244,-142036.058838,37176.227246,61608.889625,4687.680392,1179.878409,369165.062500
259,1,-0.179827,-0.015524,0.038439,226621.374414,-151830.780762,27457.220068,85028.274255,12767.541309,11351.866870,353243.968750
260,1,-0.179827,-0.015524,0.019220,213033.002726,-154311.631490,18258.075227,83824.214986,23042.893405,18001.656868,437297.750000
261,1,-0.159491,-0.015524,0.000000,419030.640625,7027.532455,47399.687500,9065.140747,32327.597900,4666.972733,376702.437500
262,1,-0.139155,-0.015524,0.000000,395476.796875,-1741.550674,3666.477783,-25.308167,5140.173584,3980.875610,422694.750000
263,1,-0.118820,-0.015524,0.000000,382555.046875,-3191.415405,-3598.648315,-2281.782104,575.079956,2157.614960,377602.843750
264,1,-0.098484,-0.015524,0.000000,384764.281250,-3811.054443,-3481.628296,-2249.861938,12.482422,2308.389832,417445.218750
265,1,-0.078149,-0.015524,0.000000,387356.078125,1147.716919,5575.849074,-5220.942301,165.884226,-721.522044,383171.937500
266,1,-0.057813,-0.015524,0.000000,417964.890625,-17117.710327,20966.717692,-6221.243327,-25650.817698,312.798676,676586.562500
267,1,-0.138133,-0.116180,0.115317,-42688.667125,-163496.867942,8230.901267,298599.586648,-11842.089544,-1430.591009,598532.187500
268,1,-0.138133,-0.116180,0.096098,-26487.405762,-143213.483032,33891.423935,321113.644531,-6785.893692,-11132.573196,808561.687500
269,1,-0.138133,-0.116180,0.076878,-36682.450629,-115327.773329,43431.617893,311346.125868,-4737.285712,-2443.584202,833625.937500
270,1,-0.138133,-0.116180,0.057659,-859.228620,-57588.898577,72907.708705,341550.358259,-3391.737418,1496.000581,689880.312500
271,1,-0.138133,-0.116180,0.038439,-43630.024826,-81199.665527,56845.492096,322584.528320,14128.817251,5710.535620,687623.000000
272,1,-0.138133,-0.116180,0.019220,-8634.964288,-99304.168837,44933.771105,312653.057292,17129.793042,-4755.311388,539268.500000
273,1,-0.149265,-0.101481,0.000000,-165032.042969,-471578.375000,-60836.414062,289573.261719,30359.516602,-41559.229492,720952.125000
274,1,-0.158839,-0.085724,0.000000,-184777.898438,-508743.031250,-44118.300781,268347.296875,-3879.930298,-11323.482452,393607.843750
275,1,-0.166756,-0.069073,0.000000,-150177.578125,-522500.664062,-42994.205078,248288.121094,-18620.819824,5914.111969,667305.625000
276,1,-0.172933,-0.051700,0.000000,-77480.915365,-436292.666667,-16070.112976,204220.164062,-14889.686513,30047.434896,398301.531250
277,1,-0.177305,-0.033788,0.000000,-39004.554932,-351458.230469,-17047.166428,175741.338867,-4644.551346,39069.555908,418414.843750
278,1,-0.177305,-0.033788,0.134537,-38207.581055,-312417.457031,-41102.324707,172902.089844,15497.812378,-68378.080078,342575.312500
279,1,-0.172933,-0.051700,0.134537,-69453.088867,-438821.932292,-29777.281148,186563.096354,20005.050293,-27322.249003,666013.000000
280,1,-0.166756,-0.069073,0.134537,-114021.462402,-461495.179688,-32989.594910,221198.029297,11456.429016,-7605.821625,471123.812500
281,1,-0.158839,-0.085724,0.134537,-152550.072917,-517616.328125,-33852.170064,259797.255208,20298.408244,4088.174622,402814.375000
282,1,-0.149265,-0.101481,0.134537,-121988.297852,-453285.973958,-31228.979818,280034.177083,-10633.985636,25854.014648,519831.281250
283,1,-0.123754,-0.101800,0.134537,198684.454102,86010.071777,89364.290527,226497.504028,-7030.801193,-28323.245300,456170.500000
284,1,-0.109375,-0.087421,0.134537,208734.059245,38903.169515,31181.317983,139162.573079,2768.496745,-1288.742310,162147.015625
285,1,-0.094995,-0.073041,0.134537,124735.951172,-69324.200317,327.537476,30552.845703,11045.596313,21149.000000,211235.890625
286,1,-0.080616,-0.058662,0.134537,24815.390625,-170442.056641,-10265.307373,-68702.868164,15959.147217,33219.618652,213862.109375
287,1,-0.066236,-0.044283,0.134537,-79792.325684,-258323.632812,-30771.938477,-163321.538086,12309.008911,39069.519043,212519.593750
288,1,-0.051857,-0.029903,0.134537,-189590.089203,-352385.480469,-54688.716797,-252246.570312,4837.640320,23806.950195,221320.406250
289,1,-0.051857,-0.029903,0.000000,-162657.804688,-355396.291992,-66816.047852,-228092.368164,10706.331787,-13957.218933,267933.750000
290,1,-0.066236,-0.044283,0.000000,-134097.922325,-290573.648438,-38953.997559,-214097.947266,7097.679756,-22130.111084,627215.562500
291,1,-0.080616,-0.058662,0.000000,-29174.570312,-207173.375000,-15224.511074,-118050.608398,-13157.188110,-20846.631104,210104.328125
292,1,-0.094995,-0.073041,0.000000,70622.139160,-106076.342529,11232.741211,-22161.603516,-24998.873535,-13243.832886,203452.312500
293,1,-0.109375,-0.087421,0.000000,168722.044434,4897.846924,38796.054688,72762.212891,-27655.567383,1341.697144,191530.953125
294,1,-0.123754,-0.101800,0.000000,231060.986328,122709.830078,69949.283203,197703.259766,-14519.571289,27745.812744,402201.750000
295,1,-0.015524,-0.179827,0.115317,-69197.027563,-825160.428906,-66866.625952,-136271.140279,36113.886951,38627.875757,794955.437500
296,1,-0.015524,-0.179827,0.096098,-87914.824463,-837391.213867,-97688.916443,-175439.771484,19738.255243,24603.872437,1222649.250000
297,1,-0.015524,-0.179827,0.076878,-78305.136597,-821159.140625,-109552.155579,-177342.480469,9939.630602,18056.680504,1160775.875000
298,1,-0.015524,-0.179827,0.057659,-80104.176849,-782427.364258,-104720.947876,-176570.946899,-13423.738091,-18352.894417,1160775.875000
299,1,-0.015524,-0.179827,0.038439,-78915.786412,-728030.366908,-78432.501395,-199832.904018,-24781.654628,-33048.668126,728509.625000
300,1,-0.015524,-0.179827,0.019220,-76103.165894,-742602.202539,-59238.792773,-189297.867188,-46016.849170,-48071.407471,672459.562500
301,1,-0.033788,-0.177305,0.000000,186820.986654,1365.999837,66361.003906,-220884.864583,-63154.374023,19921.644938,469282.343750
302,1,-0.051700,-0.172933,0.000000,312569.013428,36585.350830,85980.620117,-185000.684570,2688.855080,13263.723358,597040.812500
303,1,-0.069073,-0.166756,0.000000,345685.156250,-44649.224019,73948.153656,-97387.689779,35883.923014,17365.749756,196194.875000
304,1,-0.085724,-0.158839,0.000000,179441.511475,-174792.138672,43795.725339,67345.503418,36497.317383,-3234.332642,476190.187500
305,1,-0.101481,-0.149265,0.000000,-57206.389648,-375799.638672,-23448.077148,265504.199219,49685.388672,-35348.989258,466586.718750
306,1,-0.116180,-0.138133,0.019220,-299041.705078,-550256.554688,-119019.345642,60344.723633,-1226.797024,10548.410461,550944.312500
307,1,-0.116180,-0.138133,0.038439,-272182.151634,-492716.465554,-110640.787043,86395.440918,1652.842334,14502.853841,416689.750000
308,1,-0.116180,-0.138133,0.057659,-335746.772461,-599429.077148,-172097.721680,49158.172729,-726.351503,5916.415878,492502.718750
309,1,-0.116180,-0.138133,0.076878,-343250.368164,-635703.076172,-181945.357666,47278.732239,2858.355431,-2851.029560,431079.125000
310,1,-0.116180,-0.138133,0.096098,-268612.731357,-521585.953835,-112408.218991,81956.640270,10305.835505,-12647.414642,410523.718750
311,1,-0.116180,-0.138133,0.115317,-326655.643555,-549995.157227,-116901.987427,40584.327393,12240.129913,-21024.472412,482502.125000
312,1,-0.101481,-0.149265,0.134537,9174.967773,-312443.578125,11321.940430,195032.123047,-45219.977539,18715.428101,366890.687500
313,1,-0.085724,-0.158839,0.134537,266079.565104,-155558.477865,49698.344401,52890.834635,-37507.238281,-21102.538249,342191.843750
314,1,-0.069073,-0.166756,0.134537,425186.664062,5048.153320,99019.171387,-105046.753906,-30071.172363,-26840.311523,219402.953125
315,1,-0.051700,-0.172933,0.134537,272792.517578,19058.985352,84330.155640,-125657.500732,24736.609375,-21792.360275,479559.593750
316,1,-0.033788,-0.177305,0.134537,177574.312500,28018.171224,106203.937948,-198230.662760,99965.272135,-26918.766439,624692.437500
317,1,-0.015524,-0.037478,0.115317,134621.162834,-666828.257812,-7936.714233,85613.407422,21485.614371,-25222.976595,1193846.000000
318,1,-0.015524,-0.037478,0.096098,117548.090386,-603383.511285,9636.515727,150826.540690,17567.255561,-7028.985948,528884.375000
319,1,-0.015524,-0.037478,0.076878,102678.215963,-581976.593099,2559.520604,125451.954753,5841.810137,-180.934031,706060.562500
320,1,-0.015524,-0.037478,0.057659,98261.251065,-591151.414773,-2778.809482,130333.543324,-2091.253568,-1724.684093,706060.562500
321,1,-0.015524,-0.037478,0.038439,114819.417676,-647524.025195,-14195.136401,140754.871289,-14006.596003,38864.594775,1236792.750000
322,1,-0.015524,-0.037478,0.019220,135644.192458,-607400.376887,17089.826003,135896.719651,-32949.660922,11932.881240,349869.687500
323,1,-0.015524,-0.057813,0.000000,-27020.909505,-1252923.145833,-82905.607340,59317.138997,-9696.584229,48268.939128,1196303.500000
324,1,-0.015524,-0.078149,0.000000,-3182.143433,-1198310.000000,-7746.056641,10488.575500,-9147.235504,5425.042465,1178629.750000
325,1,-0.015524,-0.098484,0.000000,2893.758911,-1185991.312500,4947.957031,-1869.300781,-2867.034424,-1528.961151,1173729.375000
326,1,-0.015524,-0.118820,0.000000,5320.839355,-1186012.093750,6154.314453,-4960.012451,-2160.132996,-114.474457,1172184.625000
327,1,-0.015524,-0.139155,0.000000,6109.549316,-1189298.375000,3543.383545,-5204.113525,-2686.525269,-1162.344963,1162751.750000
328,1,-0.015524,-0.159491,0.000000,-30247.130615,-1242953.906250,-20126.837158,-28275.938965,-3959.355072,-34255.791748,1147981.625000
329,1,-0.015524,-0.159491,0.134537,-35651.215332,-1224612.218750,-79003.540161,-35138.831543,-3387.989014,36497.915710,1162092.875000
330,1,-0.015524,-0.139155,0.134537,8372.021484,-1175274.781250,-5871.893799,969.240051,2249.254944,-2435.374451,1158925.250000
331,1,-0.015524,-0.118820,0.134537,4980.605713,-1176863.375000,4752.795410,-968.474243,2478.214722,-6695.913818,1169270.000000
332,1,-0.015524,-0.098484,0.134537,5702.971924,-1176886.468750,5472.560791,-2060.715706,2457.973511,-5106.837036,1170177.125000
333,1,-0.015524,-0.078149,0.134537,4342.324463,-1177242.625000,541.227173,-4477.809090,1672.969360,-9653.039673,1168265.625000
334,1,-0.015524,-0.057813,0.134537,5319.946045,-1216927.062500,-25541.074605,4025.756816,3625.329173,-43741.583659,1358465.000000
335,1,-0.029903,-0.051857,0.134537,269588.431641,121354.185547,125567.654297,204103.439453,28671.537842,38292.094070,381672.187500
336,1,-0.044283,-0.066236,0.134537,190488.138672,-5799.723633,42881.027832,82733.506836,-20451.134277,-6015.176376,381672.187500
337,1,-0.058662,-0.080616,0.134537,81152.329590,-121424.614258,7622.912720,-15527.769531,-24163.496582,-24951.657959,218773.500000
338,1,-0.073041,-0.094995,0.134537,-23385.433746,-249637.902344,-21643.421875,-121227.930664,-11211.182617,-29857.080322,234409.171875
339,1,-0.087421,-0.109375,0.134537,-55802.435547,-311991.054688,-43628.863118,-197744.916016,-2008.433980,-11706.322021,515939.781250
340,1,-0.101800,-0.123754,0.134537,-150406.059814,-327395.669922,-47672.815796,-182690.416504,-19617.659271,-801.834290,202304.687500
341,1,-0.101800,-0.123754,0.000000,-236730.427734,-490215.048828,-85270.937500,-286455.697266,-2047.493729,53177.813477,660863.250000
342,1,-0.087421,-0.109375,0.000000,-148946.721191,-312385.507812,-35151.960938,-231740.674805,7042.138550,41110.591309,660863.250000
343,1,-0.073041,-0.094995,0.000000,-52832.457764,-236874.761719,-14614.818115,-141454.083008,18793.730225,26925.120117,420822.687500
344,1,-0.058662,-0.080616,0.000000,43431.202393,-137379.882812,9321.180664,-49419.775391,25326.609863,16521.710938,254872.750000
